epoch,train_acc,val_acc,best_val,best_train,epoch_time,cum_time
445,0.718650,,0.817200,0.720267,0.257,123.9
446,0.720183,,0.817200,0.720267,0.256,124.2
447,0.721100,,0.817200,0.721100,0.306,124.5
448,0.718767,,0.817200,0.721100,0.253,124.7
449,0.722533,,0.817200,0.722533,0.255,125.0
450,0.722783,0.8359000086784363,0.835900,0.722783,0.350,125.3
451,0.723950,,0.835900,0.723950,0.176,125.5
452,0.726867,,0.835900,0.726867,0.259,125.8
453,0.726350,,0.835900,0.726867,0.256,126.0
454,0.726383,,0.835900,0.726867,0.256,126.3
455,0.728717,,0.835900,0.728717,0.308,126.6
456,0.726983,,0.835900,0.728717,0.257,126.8
457,0.727517,,0.835900,0.728717,0.256,127.1
458,0.726650,,0.835900,0.728717,0.255,127.3
459,0.728717,,0.835900,0.728717,0.257,127.6
460,0.731250,,0.835900,0.731250,0.258,127.9
461,0.731267,,0.835900,0.731267,0.255,128.1
462,0.730100,,0.835900,0.731267,0.258,128.4
463,0.733817,,0.835900,0.733817,0.319,128.7
464,0.735567,,0.835900,0.735567,0.255,128.9
465,0.733483,,0.835900,0.735567,0.256,129.2
466,0.734867,,0.835900,0.735567,0.257,129.5
467,0.735050,,0.835900,0.735567,0.259,129.7
468,0.738033,,0.835900,0.738033,0.255,130.0
469,0.737950,,0.835900,0.738033,0.257,130.2
470,0.740150,,0.835900,0.740150,0.256,130.5
471,0.738817,,0.835900,0.740150,0.311,130.8
472,0.737983,,0.835900,0.740150,0.258,131.1
473,0.739717,,0.835900,0.740150,0.255,131.3
474,0.739017,,0.835900,0.740150,0.256,131.6
475,0.739933,,0.835900,0.740150,0.255,131.8
476,0.740483,,0.835900,0.740483,0.261,132.1
477,0.740700,,0.835900,0.740700,0.257,132.3
478,0.742150,,0.835900,0.742150,0.257,132.6
479,0.741200,,0.835900,0.742150,0.307,132.9
480,0.740500,,0.835900,0.742150,0.256,133.2
481,0.742667,,0.835900,0.742667,0.253,133.4
482,0.744000,,0.835900,0.744000,0.255,133.7
483,0.744033,,0.835900,0.744033,0.260,133.9
484,0.743650,,0.835900,0.744033,0.258,134.2
485,0.745667,,0.835900,0.745667,0.254,134.4
486,0.747500,,0.835900,0.747500,0.254,134.7
487,0.744683,,0.835900,0.747500,0.310,135.0
488,0.744683,,0.835900,0.747500,0.255,135.3
489,0.746750,,0.835900,0.747500,0.256,135.5
490,0.749450,,0.835900,0.749450,0.256,135.8
491,0.749950,,0.835900,0.749950,0.254,136.0
492,0.750183,,0.835900,0.750183,0.258,136.3
493,0.747233,,0.835900,0.750183,0.255,136.5
494,0.748833,,0.835900,0.750183,0.257,136.8
495,0.751567,,0.835900,0.751567,0.308,137.1
496,0.751933,,0.835900,0.751933,0.258,137.4
497,0.749183,,0.835900,0.751933,0.251,137.6
498,0.749150,,0.835900,0.751933,0.259,137.9
499,0.749933,,0.835900,0.751933,0.257,138.1
500,0.753567,0.8557999730110168,0.855800,0.753567,0.351,138.5
501,0.752083,,0.855800,0.753567,0.177,138.7
502,0.753217,,0.855800,0.753567,0.257,138.9
503,0.751600,,0.855800,0.753567,0.319,139.2
504,0.750267,,0.855800,0.753567,0.259,139.5
505,0.750967,,0.855800,0.753567,0.256,139.7
506,0.753083,,0.855800,0.753567,0.257,140.0
507,0.754217,,0.855800,0.754217,0.254,140.3
508,0.755250,,0.855800,0.755250,0.259,140.5
509,0.754917,,0.855800,0.755250,0.256,140.8
510,0.756450,,0.855800,0.756450,0.254,141.0
511,0.754300,,0.855800,0.756450,0.313,141.3
512,0.755550,,0.855800,0.756450,0.252,141.6
513,0.755250,,0.855800,0.756450,0.255,141.8
514,0.756900,,0.855800,0.756900,0.256,142.1
515,0.758133,,0.855800,0.758133,0.256,142.4
